frame,Oxygen Sensor-Bank1/Sensor1,Air Flow Rate from Mass Air Flow Sensor,Engine Coolant Temperature Sensor,Oil Temperature Sensor,Intake Air Temperature Sensor,Throttle Position,Adapted Throttle Position,Battery voltage,Cranking Signal,Closed Throttle Position,Part Load Status,Vehicle Speed,Engine Speed,Target Idle Speed,Transaxle Range Switch,A/C Switch,A/C Pressure Switch,A/C Relay,Oxygen Sensor-Bank1/Sensor2,Cylinder Injection Time-Bank1,Fuel System Status,Long Term Fuel Trim-Idle Load,Long Term Fuel Trim-Part Load,Oxygen Sensor Heater Duty-Bank1/Sensor1,Oxygen Sensor Heater Duty-Bank1/Sensor2,Idle speed control actuator,EVAP Purge valve,Ignition dwell time,Camshaft Actual Position,Camshaft position target,CVVT Status,CVVT Actuation Status,CVVT Duty Control Status,CVVT Valve Duty,Ignition Timing Advance for 1 Cylinder
2028,174401.23,721.75,78.75,66,-48.0,64.67,0.84,14.02,0,0,0,0,137,147,0,0,0,0,175636.63,96.61,0,261.12,51.73,46.48,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-74.6
2029,153067.4,1897.34,78.75,66,-48.0,58.11,0.65,14.02,1,0,4,0,175,164,0,0,1,0,154312.57,96.61,0,261.12,51.7,46.48,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.95
2030,153067.4,369.38,78.75,66,-48.0,59.52,0.67,13.92,0,0,0,0,165,154,0,0,1,0,154312.57,96.61,0,261.12,0.02,50.0,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2031,151817.35,489.34,78.75,66,-48.0,59.52,0.66,13.92,0,2,0,0,160,145,0,0,1,0,154312.57,95.58,0,261.12,0.03,50.0,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2032,140537.62,240.97,78.75,66,-48.0,51.08,0.48,14.12,1,0,4,0,162,162,0,0,0,2,141787.67,95.58,0,261.12,0.04,50.0,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2033,126748.03,416.78,78.75,66,-48.0,45.93,0.38,14.12,0,0,0,0,165,174,0,0,0,2,126748.03,95.58,0,261.12,0.03,50.0,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2034,125493.1,1248.78,79.5,66,-48.0,45.93,0.39,14.02,0,2,0,0,156,171,0,0,0,2,125493.1,95.58,0,261.12,0.04,50.0,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2035,125493.1,896.78,79.5,66,-48.0,45.93,0.38,14.12,0,2,0,0,155,170,0,0,0,2,125493.1,96.6,0,261.12,20.0,44.92,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2036,126748.03,1448.84,79.5,66,-48.0,46.86,0.41,14.12,0,2,0,0,97,167,0,0,0,2,126748.03,96.6,0,261.12,20.01,44.92,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2037,139297.34,1545.25,79.5,66,-48.0,57.17,0.61,13.92,0,2,0,0,44,162,0,0,1,2,139297.34,96.6,0,261.12,20.05,44.92,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2038,140552.27,1481.25,79.5,66,-48.0,56.7,0.61,14.12,1,2,0,0,166,168,0,0,0,0,140552.27,96.6,0,261.12,20.07,44.92,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2039,140552.27,1697.25,79.5,66,-48.0,57.64,0.62,14.12,1,0,0,0,158,160,0,0,0,0,140552.27,96.6,0,261.12,47.09,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2040,140552.27,1633.25,79.5,66,-48.0,57.17,0.61,14.12,0,2,0,0,33,133,0,0,0,0,140552.27,95.58,0,261.12,47.1,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2041,140552.27,209.28,79.5,66,-48.0,57.64,0.62,13.92,1,2,4,0,15,72,0,0,0,0,140552.27,95.58,0,261.12,47.12,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2042,140552.27,249.28,79.5,66,-48.0,57.17,0.62,14.02,1,0,4,0,23,56,0,0,0,0,140552.27,95.57,0,261.12,47.13,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2043,135532.55,1976.94,79.5,66,-48.0,49.67,0.46,14.12,0,2,0,0,134,63,0,0,0,2,135532.55,95.57,0,261.12,47.13,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2044,130512.82,1784.94,79.5,66,-48.0,49.21,0.45,14.12,0,2,4,0,167,158,0,0,0,0,130512.82,94.55,0,261.12,47.11,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2045,130512.82,1416.91,80.25,66,-48.0,49.67,0.44,13.92,0,0,4,0,163,155,0,0,0,0,130512.82,94.55,0,261.12,47.11,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2046,138042.41,369.31,80.25,66,-48.0,58.58,0.64,14.12,1,2,0,0,140,146,0,0,1,2,138042.41,94.54,0,261.12,47.12,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2047,146822.04,2033.56,80.25,66,-48.0,63.26,0.76,14.12,0,2,0,0,163,162,0,0,0,2,149322.14,94.54,0,261.12,47.18,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.95
2048,148076.98,1465.62,80.25,66,-48.0,63.26,0.79,13.92,1,2,0,0,153,173,0,0,0,2,150577.07,93.52,0,261.12,47.18,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.95
2049,148076.98,769.66,80.25,67,-48.0,63.73,0.8,14.02,1,0,0,0,31,169,0,0,0,2,150577.07,93.52,0,261.12,47.18,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.95
2050,149331.91,1865.66,80.25,67,-48.0,64.67,0.8,14.02,1,2,0,0,16,158,0,0,1,2,151832.0,93.52,0,261.12,47.18,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-74.28
2051,148081.86,1001.66,80.25,67,-48.0,64.67,0.82,14.12,1,0,4,0,64,146,0,0,1,2,150581.95,93.52,0,261.12,47.18,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-74.28
2052,148081.86,1577.66,80.25,67,-48.0,64.67,0.82,13.92,0,0,4,0,147,152,0,0,1,2,150581.95,93.52,0,261.12,47.18,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-74.28
2053,149336.79,1113.69,80.25,67,-48.0,65.61,0.84,13.92,1,0,4,0,161,151,0,0,1,2,151836.89,92.49,0,261.12,47.18,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-74.28
2054,148081.86,2033.66,80.25,67,-48.0,64.67,0.82,14.12,1,2,0,0,154,113,0,0,1,2,150581.95,92.49,0,261.12,47.18,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-74.28
2055,154312.57,1593.16,80.25,67,-48.0,55.77,0.58,14.12,1,2,4,0,39,111,0,0,1,0,145562.23,92.49,0,261.12,47.18,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2056,133022.69,768.97,80.25,67,-48.0,52.02,0.49,13.92,1,2,4,0,161,166,0,0,1,0,133022.69,92.49,0,261.12,47.13,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2057,131767.76,600.97,80.25,67,-48.0,51.55,0.48,13.92,1,2,0,0,74,160,0,0,0,0,131767.76,91.46,0,261.12,47.14,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2058,131767.76,0.94,80.25,67,-48.0,51.08,0.48,14.12,0,0,0,0,37,150,0,0,0,0,131767.76,91.46,0,261.12,47.14,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2059,131767.76,1424.94,80.25,67,-48.0,50.61,0.47,14.12,0,0,4,0,155,150,0,0,0,0,131767.76,91.46,0,261.12,47.15,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2060,131767.76,1304.94,80.25,67,-48.0,50.14,0.47,14.02,1,0,4,0,159,154,0,0,0,0,131767.76,91.46,0,261.12,47.15,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2061,131767.76,1000.94,80.25,67,-48.0,50.14,0.47,13.92,0,0,0,0,154,154,0,0,0,0,131767.76,91.46,0,261.12,47.15,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2062,131767.76,2024.97,80.25,67,-48.0,50.61,0.48,14.02,1,0,4,0,43,149,0,0,0,0,131767.76,90.44,0,261.12,47.15,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2063,131767.76,1976.97,80.25,67,-48.0,50.14,0.48,14.12,1,0,4,0,34,147,0,0,0,0,131767.76,90.44,0,261.12,47.16,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2064,131767.76,1480.94,80.25,67,-48.0,50.14,0.47,14.02,1,0,4,0,149,152,0,0,0,0,131767.76,90.43,0,261.12,47.17,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2065,131767.76,1432.97,80.25,67,-48.0,50.61,0.47,13.92,0,0,4,0,158,152,0,0,0,0,131767.76,90.43,0,261.12,47.18,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2066,131767.76,216.97,80.25,67,-48.0,51.08,0.48,14.02,0,2,4,0,156,146,0,0,0,0,131767.76,89.41,0,261.12,47.18,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2067,131767.76,1376.94,80.25,67,-48.0,51.08,0.47,14.12,1,2,0,0,114,145,0,0,0,0,131767.76,89.41,0,261.12,47.19,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2068,131767.76,1696.94,80.25,67,-48.0,50.61,0.47,14.02,0,2,4,0,21,150,0,0,0,0,131767.76,89.41,0,261.12,47.2,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2069,131767.76,1224.94,80.25,67,-48.0,50.61,0.47,13.92,1,2,4,0,28,151,0,0,0,0,131767.76,89.41,0,261.12,47.21,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2070,131767.76,1184.94,80.25,67,-48.0,50.14,0.47,14.02,1,2,0,0,133,147,0,0,0,0,131767.76,89.41,0,261.12,47.22,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2071,131767.76,1496.94,80.25,67,-48.0,50.14,0.46,14.02,0,2,4,0,160,143,0,0,0,0,131767.76,90.43,0,261.12,47.22,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2072,131767.76,160.94,80.25,67,-48.0,51.08,0.47,14.02,1,0,4,0,164,148,0,0,0,0,131767.76,90.43,0,261.12,47.23,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2073,131767.76,1864.97,80.25,67,-48.0,50.61,0.47,13.92,0,2,0,0,148,154,0,0,0,0,131767.76,90.44,0,261.12,47.24,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2074,131767.76,1504.94,80.25,67,-48.0,50.61,0.47,14.12,0,2,4,0,56,152,0,0,0,0,131767.76,90.44,0,261.12,47.24,40.62,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2075,131767.76,1920.97,80.25,67,-48.0,50.61,0.48,14.02,1,0,4,0,30,144,0,0,0,0,131767.76,90.44,0,261.12,47.25,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2076,131767.76,1528.94,80.25,68,-48.0,50.61,0.47,13.92,0,0,4,0,151,143,0,0,0,0,131767.76,90.44,0,261.12,47.24,40.62,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2077,131767.76,1928.97,80.25,68,-48.0,51.08,0.48,14.02,1,2,4,0,162,149,0,0,0,0,131767.76,90.43,0,261.12,47.24,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2078,131767.76,1144.94,80.25,68,-48.0,50.61,0.46,14.02,1,2,0,0,157,153,0,0,0,0,131767.76,90.43,0,261.12,47.24,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2079,131767.76,464.97,80.25,68,-48.0,50.61,0.48,14.02,1,0,4,0,63,148,0,0,0,0,131767.76,90.43,0,261.12,47.25,40.62,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2080,133022.69,1032.97,80.25,68,-48.0,51.55,0.49,13.92,0,0,4,0,35,143,0,0,1,0,133022.69,90.43,0,261.12,82.87,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2081,133022.69,992.94,80.25,68,-48.0,51.08,0.47,14.02,1,0,0,0,156,147,0,0,1,0,133022.69,90.43,0,261.12,82.87,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2082,133022.69,1720.97,80.25,68,-48.0,51.55,0.48,14.02,1,0,0,0,159,152,0,0,1,0,133022.69,90.43,0,261.12,82.87,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2083,133022.69,2009.0,80.25,68,-48.0,51.08,0.49,14.02,1,0,0,0,152,150,0,0,1,0,133022.69,90.43,0,261.12,82.87,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2084,133022.69,449.0,80.25,68,-48.0,51.55,0.49,13.92,1,2,4,0,50,141,0,0,1,0,133022.69,90.43,0,261.12,82.87,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2085,133022.69,216.97,80.25,68,-48.0,51.55,0.48,14.12,0,2,4,0,30,142,0,0,1,0,133022.69,90.43,0,261.12,82.87,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2086,133022.69,825.0,80.25,68,-48.0,51.55,0.49,14.02,0,2,0,0,150,149,0,0,1,0,133022.69,90.43,0,261.12,82.87,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2087,133022.69,1193.0,80.25,68,-48.0,51.55,0.49,13.92,1,2,4,0,157,153,0,0,1,0,133022.69,90.43,0,261.12,82.87,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2088,133022.69,912.97,80.25,68,-48.0,52.02,0.48,14.02,0,0,4,0,153,149,0,0,1,0,133022.69,89.4,0,261.12,82.87,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2089,133022.69,1169.0,80.25,68,-48.0,51.55,0.49,14.02,1,0,0,0,47,141,0,0,1,0,133022.69,89.4,0,261.12,82.87,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2090,134277.62,1617.0,80.25,68,-48.0,51.55,0.49,14.02,0,0,0,0,23,145,0,0,1,0,134277.62,89.4,0,261.12,82.87,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2091,134277.62,1537.0,80.25,68,-48.0,52.02,0.5,13.82,0,2,0,0,118,151,0,0,1,0,134277.62,89.4,0,261.12,82.87,46.88,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2092,134277.62,1785.03,80.25,68,-48.0,51.55,0.5,14.02,0,2,4,0,160,151,0,0,1,0,134277.62,89.4,0,261.12,82.87,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2093,134277.62,1977.03,80.25,68,-48.0,52.49,0.5,14.02,0,0,4,0,161,143,0,0,1,0,134277.62,88.38,0,261.12,82.88,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2094,134277.62,585.03,80.25,68,-48.0,52.02,0.5,14.02,0,2,4,0,149,143,0,0,1,0,134277.62,88.38,0,261.12,82.88,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2095,133022.69,889.0,80.25,68,-48.0,51.55,0.49,13.92,0,2,4,0,62,151,0,0,1,0,133022.69,88.38,0,261.12,82.87,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2096,130512.82,408.88,80.25,68,-48.0,48.74,0.44,13.92,1,2,0,0,30,153,0,0,0,0,130512.82,88.38,0,261.12,82.86,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2097,128002.96,1528.81,80.25,68,-48.0,47.8,0.41,14.02,1,2,0,0,164,155,0,0,1,2,128002.96,89.4,0,261.12,82.85,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2098,126748.03,928.81,80.25,68,-48.0,46.39,0.4,14.02,0,0,4,0,167,153,0,0,0,2,126748.03,89.4,0,261.12,82.82,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2099,126748.03,376.81,80.25,68,-48.0,46.39,0.39,13.92,1,0,0,0,163,147,0,0,0,2,126748.03,89.4,0,261.12,82.82,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2100,126748.03,2032.81,80.25,68,-48.0,46.86,0.39,13.92,0,0,4,0,153,146,0,0,0,2,126748.03,89.4,0,261.12,82.81,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2101,126748.03,112.81,80.25,68,-48.0,46.39,0.39,14.12,1,0,0,0,130,148,0,0,0,2,126748.03,89.4,0,261.12,82.81,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2102,126748.03,472.81,80.25,68,-48.0,46.86,0.4,14.02,1,2,4,0,39,152,0,0,0,2,126748.03,90.43,0,261.12,82.82,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2103,126748.03,232.81,80.25,68,-48.0,46.39,0.4,13.92,1,0,4,0,37,151,0,0,0,2,126748.03,90.43,0,261.12,82.82,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2104,126748.03,8.78,80.25,68,-48.0,46.39,0.39,13.92,1,2,0,0,148,148,0,0,0,2,126748.03,90.43,0,261.12,82.82,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2105,126748.03,128.81,80.25,68,-48.0,45.93,0.39,14.12,1,2,4,0,159,143,0,0,0,2,126748.03,90.43,0,261.12,82.81,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2106,126748.03,744.81,80.25,68,-48.0,46.86,0.4,14.02,0,0,0,0,159,144,0,0,0,2,126748.03,91.46,0,261.12,82.82,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2107,128002.96,688.81,79.5,68,-48.0,46.39,0.39,14.02,0,2,0,0,139,151,0,0,1,2,128002.96,91.46,0,261.12,82.82,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2108,128002.96,192.81,79.5,68,-48.0,46.86,0.39,13.92,0,0,4,0,32,153,0,0,1,2,128002.96,91.46,0,261.12,82.82,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2109,128002.96,2032.81,79.5,68,-48.0,46.86,0.39,14.02,0,2,4,0,21,149,0,0,1,2,128002.96,91.46,0,261.12,82.82,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2110,128002.96,584.81,79.5,68,-48.0,46.86,0.39,14.12,1,0,4,0,66,141,0,0,1,2,128002.96,91.46,0,261.12,82.82,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2111,129257.89,1800.84,79.5,68,-48.0,46.86,0.41,14.02,0,2,4,0,159,143,0,0,1,2,129257.89,92.48,0,261.12,82.82,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.97
2112,134277.62,1857.03,79.5,68,-48.0,51.55,0.49,14.02,1,2,0,0,156,143,0,0,1,0,134277.62,92.48,0,261.12,82.86,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.3
2113,139297.34,961.19,79.5,68,-48.0,55.3,0.57,14.12,0,2,0,0,107,124,0,0,1,2,139297.34,92.48,0,261.12,82.93,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2114,140552.27,129.19,79.5,68,-48.0,55.77,0.58,14.02,1,2,4,0,48,147,0,0,0,0,140552.27,92.48,0,261.12,82.94,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2115,140552.27,201.19,79.5,68,-48.0,55.77,0.58,13.92,0,2,4,0,16,147,0,0,0,0,140552.27,91.46,0,261.12,82.9,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2116,140552.27,1073.22,79.5,68,-48.0,55.77,0.59,14.12,0,0,0,0,25,107,0,0,0,0,140552.27,91.46,0,261.12,82.87,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2117,140552.27,945.22,79.5,68,-48.0,56.24,0.58,14.12,1,2,0,0,112,84,0,0,0,0,140552.27,91.45,0,261.12,82.83,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2118,140552.27,1921.25,79.5,68,-48.0,56.7,0.6,14.12,1,0,4,0,158,106,0,0,0,0,140552.27,91.45,0,261.12,82.79,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2119,141807.2,929.25,79.5,68,-48.0,57.17,0.61,13.92,0,0,0,0,162,151,0,0,0,0,141807.2,90.43,0,261.12,82.73,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2120,140552.27,1785.28,79.5,68,-48.0,57.17,0.62,14.02,1,2,4,0,148,148,0,0,0,0,140552.27,90.43,0,261.12,82.69,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2121,143062.13,1321.28,79.5,68,-48.0,58.11,0.63,14.02,0,2,0,0,23,123,0,0,1,0,143062.13,90.43,0,261.12,82.65,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2122,141807.2,1897.28,79.5,68,-48.0,57.64,0.63,14.02,1,2,0,0,51,133,0,0,0,0,141807.2,90.42,0,261.12,82.6,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2123,143057.25,721.31,79.5,68,-48.0,58.11,0.63,13.92,1,2,4,0,158,149,0,0,0,0,145557.35,90.42,0,261.12,82.59,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2124,143057.25,1449.28,79.5,68,-48.0,57.64,0.62,14.12,0,0,4,0,164,153,0,0,0,0,145557.35,89.4,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-73.62
2125,136787.48,1848.41,79.5,68,-48.0,31.4,0.21,14.12,1,2,0,0,172,155,0,0,0,2,136787.48,89.4,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
2126,173180.48,1368.34,79.5,68,-48.0,28.12,0.18,14.12,1,0,4,0,176,168,0,0,1,0,173180.48,89.4,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2127,200788.96,656.31,79.5,68,-48.0,26.71,0.16,13.92,0,0,0,0,160,165,0,0,0,0,200788.96,89.4,0,261.12,82.59,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2128,199534.03,648.28,79.5,68,-48.0,24.37,0.14,14.12,1,0,4,0,161,160,0,0,1,2,199534.03,90.43,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2129,199534.03,1696.28,79.5,68,-48.0,23.9,0.14,14.12,0,0,0,0,14,146,0,0,1,2,199534.03,90.43,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2130,199534.03,1472.28,79.5,68,-48.0,23.9,0.14,14.02,0,2,0,0,0,5,0,0,1,2,199534.03,90.43,0,261.12,82.59,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2131,199534.03,1384.28,79.5,68,-48.0,22.96,0.14,14.02,1,2,4,0,0,0,0,0,1,2,199534.03,90.43,0,261.12,82.59,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2132,199534.03,1320.28,79.5,68,-48.0,23.43,0.14,14.12,1,2,0,0,0,0,0,0,1,2,199534.03,90.43,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2133,199534.03,1496.31,79.5,68,-48.0,23.9,0.14,14.12,0,0,0,0,0,0,0,0,1,2,199534.03,91.46,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2134,199534.03,56.31,79.5,68,-48.0,24.37,0.15,13.92,0,0,0,0,0,0,0,0,1,2,199534.03,91.46,0,261.12,82.59,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2135,199534.03,1992.28,79.5,68,-48.0,23.9,0.14,14.12,1,2,0,0,0,0,0,0,1,2,199534.03,91.46,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2136,200788.96,312.31,79.5,68,-48.0,24.37,0.14,13.92,1,2,4,0,0,0,0,0,0,0,200788.96,91.46,0,261.12,82.59,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2137,199534.03,184.31,79.5,68,-48.0,23.9,0.14,14.02,1,0,4,0,0,0,0,0,1,2,199534.03,92.48,0,261.12,82.59,46.88,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2138,199534.03,120.31,79.5,68,-48.0,23.9,0.14,14.12,0,2,4,0,0,0,0,0,1,2,199534.03,92.48,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2139,200788.96,776.31,79.5,68,-48.0,23.9,0.14,14.12,1,0,4,0,0,0,0,0,0,0,200788.96,92.49,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2140,200788.96,848.31,79.5,68,-48.0,23.9,0.14,13.82,1,2,0,0,0,0,0,0,0,0,200788.96,92.49,0,261.12,82.59,46.88,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2141,202043.89,1064.31,79.5,68,-48.0,24.37,0.14,13.92,0,2,4,0,0,0,0,0,0,0,202043.89,93.51,0,261.12,82.59,46.88,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
2142,202043.89,1344.31,79.5,68,-48.0,23.43,0.14,14.12,1,2,0,0,0,0,0,0,0,0,202043.89,93.51,0,261.12,82.59,46.88,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.33
